Date,MS,Apple,Intel,HP
3/08/1990,0.8786,10.3125,1.2266,3.9621
6/08/1990,0.8404,9.875,1.1641,3.8276
7/08/1990,0.8508,9.875,1.1836,3.8521
8/08/1990,0.882,10.0313,1.1602,3.7665
9/08/1990,0.9046,9.875,1.2266,3.6197
10/08/1990,0.8959,9.6875,1.1953,3.6931
13/08/1990,0.9029,9.9688,1.1953,3.742
14/08/1990,0.8925,9.9375,1.1562,3.6197
15/08/1990,0.8925,9.8125,1.1562,3.6931
16/08/1990,0.8577,9.625,1.125,3.5097
17/08/1990,0.8369,9.125,1.0703,3.3874
20/08/1990,0.7709,9.1875,1.0391,3.3629
21/08/1990,0.7535,9.0625,1.0078,3.2528
22/08/1990,0.7466,8.7813,1.0039,3.2039
23/08/1990,0.7188,8.625,1.0391,3.2406
24/08/1990,0.7952,8.875,1.125,3.3507
27/08/1990,0.8438,9.4375,1.1328,3.5708
28/08/1990,0.8734,9.5313,1.1133,3.5219
29/08/1990,0.8404,9.3125,1.0937,3.5708
30/08/1990,0.8334,9.0625,1.0352,3.4485
31/08/1990,0.8543,9.25,1.043,3.4118
3/09/1990,0.8543,9.25,1.043,3.4118
4/09/1990,0.8647,9.25,1.0469,3.473
5/09/1990,0.8195,9,1.0156,3.3629
6/09/1990,0.7987,8.9375,0.9766,3.4241
7/09/1990,0.8022,9.0938,0.9922,3.4485
10/09/1990,0.7744,8.9375,1.0156,3.3874
11/09/1990,0.7709,8.5,1,3.3996
12/09/1990,0.797,8.5,1.0234,3.4363
13/09/1990,0.7987,8.4375,1.0078,3.3629
14/09/1990,0.8299,8.5,1.0195,3.2406
17/09/1990,0.8438,8.4375,1.0273,3.2039
18/09/1990,0.8577,8.3438,1.0469,3.2528
19/09/1990,0.8612,8.125,1.0586,3.2773
20/09/1990,0.8299,7.9063,1.0312,3.1306
21/09/1990,0.8404,7.875,1.0273,3.1183
24/09/1990,0.8126,7.5625,1,2.9838
25/09/1990,0.8386,7.5,1.0547,3.0816
26/09/1990,0.8369,7.4375,1.0234,2.9838
27/09/1990,0.823,7.0625,1,2.9227
28/09/1990,0.8751,7.25,1.0391,3.2773
1/10/1990,0.9324,7.625,1.0625,3.0816
2/10/1990,0.915,7.4063,1.0781,3.0572
3/10/1990,0.9133,6.75,1.0391,3.0327
4/10/1990,0.8907,7,1.0078,2.8615
5/10/1990,0.8994,7,1.0273,2.9104
8/10/1990,0.9168,7.2813,1.0234,2.9471
9/10/1990,0.8751,7,0.9453,2.8615
10/10/1990,0.8265,6.625,0.9297,2.7637
11/10/1990,0.8056,6.9375,0.9102,2.6536
10/12/1990,0.7917,7.0625,0.9375,2.6292
15/10/1990,0.7848,6.9375,0.9805,2.727
16/10/1990,0.7588,6.25,0.9687,2.7515
17/10/1990,0.7848,6.625,1,2.7148
18/10/1990,0.849,7.125,1.0625,2.8615
19/10/1990,0.8612,7.8438,1.0859,2.8738
22/10/1990,0.889,7.7813,1.1016,2.8738
23/10/1990,0.8925,7.75,1.1094,2.8738
24/10/1990,0.9081,7.625,1.0937,2.8738
25/10/1990,0.8994,7.5,1.0664,2.8248
26/10/1990,0.8803,7.5,1.0391,2.7515
29/10/1990,0.8681,7.4688,1.0117,2.6414
30/10/1990,0.8872,7.5938,1.0391,2.6047
31/10/1990,0.8855,7.6875,1.0469,2.5436
1/11/1990,0.882,7.625,1.0469,2.6659
2/11/1990,0.9029,7.9375,1.0937,2.6781
5/11/1990,0.9116,8.3125,1.1328,2.7392
6/11/1990,0.8925,8.375,1.1289,2.5314
7/11/1990,0.8855,8.3125,1.0781,2.458
8/11/1990,0.882,8.625,1.1016,2.617
9/11/1990,0.8994,8.875,1.125,2.6292
12/11/1990,0.9567,9.0625,1.1641,2.7759
13/11/1990,0.9532,9,1.1836,2.6047
14/11/1990,0.9654,9.25,1.1836,2.7637
15/11/1990,0.9428,9,1.1484,2.6414
16/11/1990,0.9445,8.7813,1.1562,2.7759
19/11/1990,0.9654,9.0938,1.1641,2.8248
20/11/1990,0.948,8.875,1.1484,2.7392
21/11/1990,0.955,9.0313,1.1328,2.7759
22/11/1990,0.955,9.0313,1.1328,2.7759
23/11/1990,0.955,9.0938,1.1094,2.727
26/11/1990,0.9758,9.1875,1.125,2.727
27/11/1990,0.9984,9.375,1.1602,2.7882
28/11/1990,0.9775,9.1875,1.1797,2.8371
29/11/1990,0.9897,9.1875,1.1797,2.8248
30/11/1990,1.0036,9.1875,1.1719,2.9349
3/12/1990,1.0261,9.5313,1.1797,3.0083
4/12/1990,1.0348,9.625,1.1953,3.0694
5/12/1990,1.0452,10.0313,1.1953,3.2651
6/12/1990,1.0383,10.3125,1.1992,3.2039
7/12/1990,1.0314,10.625,1.1797,3.2284
10/12/1990,1.0279,10.4375,1.1797,3.2284
11/12/1990,1.0018,10,1.1172,3.1183
12/12/1990,1.007,9.9063,1.1484,3.2284
13/12/1990,1.0105,10.1875,1.1328,3.155
14/12/1990,1.0227,9.9688,1.125,3.1306
17/12/1990,1.0279,10.0313,1.1172,3.0939
18/12/1990,1.0452,10.5625,1.1641,3.1428
19/12/1990,1.04,10.4688,1.1797,3.155
20/12/1990,1.0487,11,1.2187,3.0816
21/12/1990,1.0522,11.25,1.25,3.1183
24/12/1990,1.0452,11,1.2148,3.1306
25/12/1990,1.0452,11,1.2148,3.1306
26/12/1990,1.0418,10.9375,1.1719,3.1306
27/12/1990,1.0383,10.875,1.1562,3.1061
28/12/1990,1.0418,10.75,1.1836,3.1306
31/12/1990,1.0452,10.75,1.2031,3.1183
1/01/1991,1.0452,10.75,1.2031,3.1183
2/01/1991,1.0383,10.875,1.2031,3.1061
3/01/1991,1.0452,10.75,1.2031,3.1061
4/01/1991,1.0539,10.8125,1.2109,3.0572
7/01/1991,1.04,10.8125,1.1992,3.0816
8/01/1991,1.0209,10.8125,1.1875,3.0939
9/01/1991,1.0279,11.3125,1.1992,3.0083
10/01/1991,1.0869,11.7813,1.2109,2.9716
1/11/1991,1.0834,11.75,1.2422,3.0083
14/01/1991,1.0661,11.5625,1.2344,3.0083
15/01/1991,1.0886,11.6875,1.2617,3.0572
16/01/1991,1.1425,12.4375,1.3164,3.2773
17/01/1991,1.1668,12.8125,1.3125,3.473
18/01/1991,1.1841,12.5625,1.3672,3.7175
21/01/1991,1.2432,12.6875,1.4062,3.583
22/01/1991,1.2345,12.8125,1.3672,3.4118
23/01/1991,1.2362,12.9375,1.3711,3.4974
24/01/1991,1.2571,13.0313,1.3672,3.5708
25/01/1991,1.2432,13.375,1.375,3.6075
28/01/1991,1.2814,13.625,1.375,3.6931
29/01/1991,1.2849,13.4375,1.3906,3.7298
30/01/1991,1.3369,13.875,1.3984,3.8154
31/01/1991,1.363,13.875,1.4297,3.8031
1/02/1991,1.3856,13.9375,1.4687,3.7053
4/02/1991,1.3769,13.8125,1.4687,3.6931
5/02/1991,1.4064,14.4375,1.5,3.6686
6/02/1991,1.4689,14.2188,1.5625,3.7298
7/02/1991,1.4307,14.4375,1.5391,3.742
8/02/1991,1.4446,14.9688,1.5117,3.7787
11/02/1991,1.4481,15.3438,1.5469,4.011
12/02/1991,1.4342,15,1.5039,3.9254
13/02/1991,1.4654,15,1.5,4.011
14/02/1991,1.3994,14.2813,1.4766,3.9377
15/02/1991,1.4342,14.4063,1.5234,3.9254
18/02/1991,1.4342,14.4063,1.5234,3.9254
19/02/1991,1.4238,15,1.5625,4.4635
20/02/1991,1.4272,15.25,1.5547,4.5491
21/02/1991,1.389,14.75,1.5469,4.6225
22/02/1991,1.4203,14.9375,1.5547,4.6347
25/02/1991,1.4307,14.5,1.5625,4.6469
26/02/1991,1.4133,14.5625,1.5469,4.5491
27/02/1991,1.462,14.5625,1.5391,4.5491
28/02/1991,1.4411,14.3125,1.4922,4.5613
1/03/1991,1.4689,14.4375,1.4922,4.6714
4/03/1991,1.4863,14.5938,1.5,4.6469
5/03/1991,1.5488,15.7813,1.6055,4.8059
6/03/1991,1.4897,15.75,1.6094,4.916
7/03/1991,1.4446,16.8125,1.6172,4.867
8/03/1991,1.4238,16.25,1.6094,4.7814
11/03/1991,1.3786,15.875,1.4297,4.8181
12/03/1991,1.33,15.7188,1.4141,4.7081
13/03/1991,1.396,16.5625,1.4883,4.8304
14/03/1991,1.3612,16.375,1.4844,4.7448
15/03/1991,1.3421,16.5625,1.4766,4.6225
18/03/1991,1.3786,16.9375,1.4687,4.6347
19/03/1991,1.3751,17.375,1.4141,4.4635
20/03/1991,1.3751,16.9375,1.4414,4.4635
21/03/1991,1.3161,16.1875,1.3906,4.439
22/03/1991,1.3022,15.8125,1.3672,4.6225
25/03/1991,1.3647,16.125,1.3789,4.6592
26/03/1991,1.4602,17.5,1.4687,4.8181
27/03/1991,1.4967,17.3125,1.4844,4.9649
28/03/1991,1.4741,17,1.4609,4.8915
29/03/1991,1.4741,17,1.4609,4.8915
1/04/1991,1.4828,17.125,1.4844,4.7814
2/04/1991,1.5592,18.1875,1.5156,4.916
3/04/1991,1.58,17.5,1.5312,4.9404
4/04/1991,1.58,17.875,1.5391,5.0872
5/04/1991,1.5279,17.3438,1.5078,4.8915
8/04/1991,1.547,17.5,1.5156,5.026
9/04/1991,1.5314,17.1875,1.457,4.8915
10/04/1991,1.4932,16.7188,1.4844,4.9649
11/04/1991,1.5418,17.75,1.625,4.9649
12/04/1991,1.4897,17.9375,1.6953,5.0505
15/04/1991,1.58,15.5625,1.6914,5.0138
16/04/1991,1.5592,16.0625,1.7031,5.1972
17/04/1991,1.5488,15.8125,1.7109,5.2094
18/04/1991,1.5279,15.25,1.6719,5.2217
19/04/1991,1.4897,14.9063,1.6523,5.185
22/04/1991,1.4185,15.375,1.6641,5.1483
23/04/1991,1.4116,15.375,1.6758,5.1972
24/04/1991,1.4307,15.1875,1.7187,5.3807
25/04/1991,1.3994,14.625,1.6562,5.2461
26/04/1991,1.3994,14.6563,1.6289,5.2094
29/04/1991,1.3578,14.5625,1.5742,5.026
30/04/1991,1.3751,13.75,1.5391,5.0016
1/05/1991,1.3994,11.8125,1.5156,4.8304
2/05/1991,1.396,12.25,1.5078,4.6836
3/05/1991,1.4064,12.25,1.5156,4.5246
6/05/1991,1.4272,12.5625,1.5469,4.5246
7/05/1991,1.4064,12.6563,1.5703,4.4146
8/05/1991,1.4307,12.4375,1.6094,4.5491
9/05/1991,1.4689,12.6875,1.7031,4.7937
10/05/1991,1.4272,12.8125,1.6562,4.7203
13/05/1991,1.4324,13.1875,1.6484,4.7692
14/05/1991,1.4064,13.375,1.6641,4.6714
15/05/1991,1.3612,12.625,1.5391,4.5002
16/05/1991,1.3803,12.25,1.5156,4.6958
17/05/1991,1.3786,11.75,1.5156,4.7081
20/05/1991,1.3769,11.0625,1.5156,4.6958
21/05/1991,1.4168,11.3125,1.4687,4.6958
22/05/1991,1.4828,11.5625,1.5156,4.8426
23/05/1991,1.521,11.375,1.5781,4.9771
24/05/1991,1.5279,11.4688,1.5937,4.9893
27/05/1991,1.5279,11.4688,1.5937,4.9893
28/05/1991,1.5383,11.5,1.6641,5.1728
29/05/1991,1.5314,11.75,1.6328,5.2217
30/05/1991,1.5314,11.9063,1.6641,5.2339
31/05/1991,1.5245,11.75,1.7422,5.3073
3/06/1991,1.5557,12.3125,1.8281,5.2951
4/06/1991,1.5696,12.2813,1.8047,5.2706
5/06/1991,1.5557,12,1.6797,5.2828
6/06/1991,1.5436,11.6563,1.6719,5.1728
7/06/1991,1.5314,11.5313,1.6328,5.026
10/06/1991,1.5349,11.5,1.5781,5.0872
11/06/1991,1.5366,11.1563,1.6016,5.1116
12/06/1991,1.5436,10.5938,1.543,5.1972
13/06/1991,1.5418,10.5313,1.5234,5.0872
14/06/1991,1.5765,10.2813,1.5078,5.0382
17/06/1991,1.5765,10.5,1.5469,5.0016
18/06/1991,1.5488,10.5313,1.5156,4.9771
19/06/1991,1.4359,10.4375,1.4844,4.9771
20/06/1991,1.3994,10.5,1.4727,4.9526
21/06/1991,1.4203,10.5,1.4687,5.0382
24/06/1991,1.363,10.4375,1.3672,4.916
25/06/1991,1.3717,10.5938,1.375,4.9893
26/06/1991,1.3994,10.75,1.4375,5.0382
27/06/1991,1.4167,10.625,1.4258,5.0505
28/06/1991,1.4193,10.375,1.4531,4.9649
1/07/1991,1.4871,10.625,1.4219,5.1483
2/07/1991,1.4193,10.5625,1.3398,5.1238
3/07/1991,1.3334,10.7813,1.3398,4.9771
4/07/1991,1.3334,10.7813,1.3398,4.9771
5/07/1991,1.2865,11.4063,1.3398,4.9649
8/07/1991,1.3959,11.6875,1.3789,5.1972
9/07/1991,1.4141,11.7188,1.4141,5.2828
10/07/1991,1.3594,11.8125,1.4609,5.3562
11/07/1991,1.3803,11.6875,1.4219,5.2339
12/07/1991,1.4167,11.6875,1.4531,5.2584
15/07/1991,1.4558,11.375,1.4609,5.5029
16/07/1991,1.4063,10.9375,1.4297,5.454
17/07/1991,1.4115,10.625,1.3828,5.4663
18/07/1991,1.3959,11.2188,1.4297,5.4663
19/07/1991,1.4115,11.5,1.4766,5.4785
22/07/1991,1.4063,11.5,1.4375,5.3684
23/07/1991,1.3855,11.25,1.3906,5.2339
24/07/1991,1.3647,11.25,1.3984,5.1728
25/07/1991,1.3751,11.3125,1.4297,5.2339
26/07/1991,1.4792,11.2188,1.4141,5.2706
29/07/1991,1.4636,11.375,1.4219,5.3317
30/07/1991,1.5157,11.625,1.4336,5.3562
31/07/1991,1.5313,11.5625,1.4687,5.2584
1/08/1991,1.5261,12.2813,1.5508,5.3684
2/08/1991,1.5261,12.5,1.5391,5.5274
5/08/1991,1.5053,12.125,1.5234,5.3807
6/08/1991,1.5522,12.375,1.5859,5.4173
7/08/1991,1.5834,12.5938,1.5703,5.3195
8/08/1991,1.6459,12.625,1.5234,5.1972
9/08/1991,1.6824,12.6875,1.5039,5.2339
12/08/1991,1.7293,12.9375,1.5312,5.185
13/08/1991,1.7188,13.375,1.5547,5.1972
14/08/1991,1.7188,13.7188,1.5703,5.3807
15/08/1991,1.698,13.3125,1.543,5.3317
16/08/1991,1.7032,13.3125,1.4922,4.9893
19/08/1991,1.672,12.625,1.4727,4.8915
20/08/1991,1.6772,12.75,1.4922,4.8793
21/08/1991,1.7501,13.4375,1.5781,5.0505
22/08/1991,1.7501,13.5625,1.5625,5.0994
23/08/1991,1.7761,13.25,1.5703,5.2339
26/08/1991,1.7761,13.25,1.5781,5.2584
27/08/1991,1.7657,13.5,1.6406,5.1972
28/08/1991,1.7839,13.3125,1.6172,5.185
29/08/1991,1.7865,13.25,1.6016,5.2584
30/08/1991,1.7761,13.25,1.5469,5.1728
2/09/1991,1.7761,13.25,1.5469,5.1728
3/09/1991,1.7319,13.125,1.5156,5.0872
4/09/1991,1.7214,12.875,1.5078,4.9771
5/09/1991,1.6772,12.75,1.4844,4.867
6/09/1991,1.6824,12.875,1.4844,4.9526
9/09/1991,1.6824,13.3125,1.4687,4.9649
10/09/1991,1.6667,12.5313,1.4922,4.8181
11/09/1991,1.7084,12.625,1.5234,4.6958
9/12/1991,1.7839,12.6563,1.5547,4.8304
13/09/1991,1.7293,12.1563,1.3437,4.6347
16/09/1991,1.7293,11.8125,1.2969,4.5246
17/09/1991,1.7605,12.25,1.2812,4.5613
18/09/1991,1.7657,12.5313,1.3047,4.6225
19/09/1991,1.797,12.4375,1.293,4.6836
20/09/1991,1.8022,12.6563,1.3203,4.7325
23/09/1991,1.7683,12.375,1.2812,4.757
24/09/1991,1.8334,12.5625,1.3047,4.8915
25/09/1991,1.8282,12.625,1.3086,4.8426
26/09/1991,1.8595,12.5,1.3281,4.916
27/09/1991,1.8386,12.25,1.3203,4.7937
30/09/1991,1.8543,12.375,1.3203,4.8426
1/10/1991,1.8517,12.6875,1.2852,4.757
2/10/1991,1.8126,12.4375,1.25,4.6714
3/10/1991,1.823,11.9375,1.2344,4.5858
4/10/1991,1.836,12.0625,1.25,4.5858
7/10/1991,1.8438,12.0313,1.25,4.6469
8/10/1991,1.8595,12.0625,1.207,4.6347
9/10/1991,1.8647,12,1.2031,4.5369
10/10/1991,1.8699,11.9375,1.3125,4.6225
11/10/1991,1.8673,12.125,1.3086,4.5858
14/10/1991,1.922,12.4688,1.3359,4.6347
15/10/1991,1.9037,13.125,1.3828,4.7937
16/10/1991,1.8907,13.375,1.418,4.9526
17/10/1991,1.8595,13.0938,1.3633,4.8426
18/10/1991,1.8751,13.75,1.375,4.9037
21/10/1991,1.8959,13.6875,1.3437,4.8915
22/10/1991,1.9037,13.625,1.3477,4.9282
23/10/1991,1.8803,13.2813,1.3359,4.9526
24/10/1991,1.8803,13.0313,1.3281,4.9893
25/10/1991,1.8647,12.8125,1.3281,4.916
28/10/1991,1.8803,12.875,1.3359,4.916
29/10/1991,1.8907,12.9375,1.3672,5.0016
30/10/1991,1.9688,12.4375,1.3672,5.026
31/10/1991,1.9558,12.875,1.2695,4.9282
1/11/1991,1.9298,12.75,1.3086,4.8915
4/11/1991,1.8959,12.4375,1.2812,4.8915
5/11/1991,1.9532,12.1875,1.3125,4.757
6/11/1991,1.9845,12,1.3047,4.7937
7/11/1991,1.9741,12.4375,1.3437,4.7448
8/11/1991,1.9845,13.3125,1.3516,4.7081
11/11/1991,2.0314,13.4375,1.3437,4.7692
12/11/1991,2.0808,13.625,1.3516,4.916
13/11/1991,2.1043,13.5313,1.3516,4.8793
14/11/1991,2.0678,13.6875,1.3516,4.916
15/11/1991,1.9793,12.5,1.2812,4.6714
18/11/1991,2.0261,13.0313,1.3047,4.5124
19/11/1991,2.0053,12.8125,1.3047,4.6592
20/11/1991,2.0105,12.625,1.2891,4.6714
21/11/1991,2.0261,12.75,1.2891,4.7203
22/11/1991,2.0001,12.8125,1.2812,4.6714
25/11/1991,1.9923,12.8125,1.2578,4.7448
26/11/1991,1.9688,12.875,1.2812,4.8548
27/11/1991,1.9845,12.75,1.2852,4.7692
28/11/1991,1.9845,12.75,1.2852,4.7692
29/11/1991,2.0261,12.6875,1.2812,4.7081
2/12/1991,2.1095,12.9375,1.3086,4.7937
3/12/1991,2.1121,12.625,1.2969,4.7448
4/12/1991,2.1251,12.625,1.293,4.7081
5/12/1991,2.1199,12.5,1.2891,4.8181
6/12/1991,2.172,12.1875,1.3047,4.8181
9/12/1991,2.1251,12.2813,1.3203,4.8181
10/12/1991,2.1199,12.2813,1.3437,4.8548
11/12/1991,2.0991,12.25,1.332,4.8548
12/12/1991,2.1251,12.3438,1.3594,4.8426
13/12/1991,2.1251,12.5938,1.3828,4.8793
16/12/1991,2.1277,12.625,1.4062,4.8548
17/12/1991,2.1225,12.625,1.3906,4.7937
18/12/1991,2.1433,12.9375,1.4023,4.867
19/12/1991,2.1407,12.6875,1.3281,4.6958
20/12/1991,2.1511,12.5625,1.3281,4.7937
23/12/1991,2.2241,12.875,1.375,5.0382
24/12/1991,2.2137,13.0625,1.4141,5.0627
25/12/1991,2.2137,13.0625,1.4141,5.0627
26/12/1991,2.2475,13.7188,1.4844,5.3684
27/12/1991,2.2996,13.75,1.4844,5.2706
30/12/1991,2.3074,14.1875,1.5234,5.5152
31/12/1991,2.3178,14.0938,1.5312,5.5763
1/01/1992,2.3178,14.0938,1.5312,5.5763
2/01/1992,2.3751,14.875,1.5703,5.4663
3/01/1992,2.3543,14.75,1.5625,5.5152
6/01/1992,2.4272,14.5,1.5391,5.5029
7/01/1992,2.5001,14.7813,1.6094,5.4785
8/01/1992,2.5887,15.125,1.6328,5.6741
9/01/1992,2.6512,15.5625,1.6719,5.8698
10/01/1992,2.6095,15.5625,1.6484,5.7231
13/01/1992,2.6486,15.5,1.6719,5.7597
14/01/1992,2.672,16.125,1.7031,5.9432
15/01/1992,2.7397,15.875,1.75,6.1877
16/01/1992,2.6616,15.6875,1.9062,6.1388
17/01/1992,2.6355,16.1875,1.9531,6.0655
20/01/1992,2.5522,16,1.9219,6.0043
21/01/1992,2.4871,15.2813,1.8594,5.7475
22/01/1992,2.6147,15.875,1.9141,5.8453
23/01/1992,2.6043,16.125,1.9336,5.9432
24/01/1992,2.5965,16.1563,1.9492,5.7964
27/01/1992,2.5131,16.125,1.918,5.9187
28/01/1992,2.5158,16.3125,1.957,5.8698
29/01/1992,2.5939,15.8125,1.8906,5.8698
30/01/1992,2.573,15.9375,1.8945,5.8943
31/01/1992,2.5053,16.1875,1.8711,5.7964
3/02/1992,2.6043,16.4375,1.8672,5.882
4/02/1992,2.5939,16.4375,1.957,6.1144
5/02/1992,2.6512,16.5313,1.9609,6.0899
6/02/1992,2.6303,16.0313,1.9492,6.041
7/02/1992,2.6199,16,2.0156,6.1144
10/02/1992,2.5939,15.7813,2.0391,6.1511
11/02/1992,2.5522,15.7188,2.0469,6.0655
12/02/1992,2.6199,16.3125,2.125,6.2734
13/02/1992,2.5522,16.0625,2.1406,6.3223
14/02/1992,2.4689,16.0313,2.0977,6.2244
17/02/1992,2.4689,16.0313,2.0977,6.2244
18/02/1992,2.4637,15.6875,2.0156,6.2978
19/02/1992,2.3986,15.5,1.9922,7.1905
20/02/1992,2.448,16.1563,2.0625,7.4962
21/02/1992,2.3855,16.25,2.1172,7.3862
24/02/1992,2.3934,16.5313,2.043,7.2883
25/02/1992,2.4116,17.125,1.9922,7.1416
26/02/1992,2.5418,17.4688,2.0469,7.2394
27/02/1992,2.6017,17.125,2.0156,7.3128
28/02/1992,2.573,16.875,1.9844,7.1416
2/03/1992,2.5626,16.8125,2.0547,7.2761
3/03/1992,2.5678,16.5938,2.0273,7.4229
4/03/1992,2.5522,16.25,1.9922,7.5574
5/03/1992,2.5262,15.875,1.9844,7.4351
6/03/1992,2.4637,16,1.9453,7.2272
9/03/1992,2.4793,15.9375,1.9453,7.3495
10/03/1992,2.5366,15.9375,2.0156,7.4962
11/03/1992,2.5053,15.8125,1.9531,7.4595
3/12/1992,2.5236,15.6875,2,7.4718
13/03/1992,2.521,15.7813,2,7.5696
16/03/1992,2.5887,15.8438,2.043,7.5574
17/03/1992,2.6668,15.7188,2.0547,7.7163
18/03/1992,2.6329,15.9375,2.082,7.8142
19/03/1992,2.6564,15.75,2.0508,7.8998
20/03/1992,2.6772,15.8125,2.0312,8.071
23/03/1992,2.6772,15.75,1.9766,8.1321
24/03/1992,2.6564,16.25,1.9141,8.1933
25/03/1992,2.6772,16.125,1.8828,8.0465
26/03/1992,2.6043,16,1.8359,7.8631
27/03/1992,2.5262,15.25,1.7266,7.8264
30/03/1992,2.5001,14.5313,1.6641,7.7897
31/03/1992,2.4689,14.5625,1.7266,7.8753
1/04/1992,2.5105,14.75,1.7422,7.8386
2/04/1992,2.4376,14.6875,1.7266,7.9242
3/04/1992,2.448,14.75,1.7109,7.8264
6/04/1992,2.5262,15.1875,1.8086,7.912
7/04/1992,2.4168,14.3125,1.7578,7.7408
8/04/1992,2.4428,13.9688,1.7969,7.5574
9/04/1992,2.5001,14.3125,1.7891,7.6919
10/04/1992,2.4168,13.875,1.5977,7.3373
13/04/1992,2.448,14.125,1.5586,7.5085
14/04/1992,2.4376,14.6875,1.6328,7.8142
15/04/1992,2.685,15.125,1.6719,8.0588
16/04/1992,2.659,14.75,1.6328,7.9976
17/04/1992,2.659,14.75,1.6328,7.9976
20/04/1992,2.4611,14.1875,1.5937,7.8631
21/04/1992,2.4194,14.0625,1.5781,7.5818
22/04/1992,2.4506,14.4063,1.6328,7.6674
23/04/1992,2.4116,14.25,1.625,7.7897
24/04/1992,2.3387,14.125,1.6172,7.6797
27/04/1992,2.3595,13.9375,1.5937,7.5574
28/04/1992,2.2709,13.5625,1.5859,7.3739
29/04/1992,2.3204,14.25,1.6289,7.8264
30/04/1992,2.297,15.0313,1.6719,7.8264
1/05/1992,2.3699,14.8125,1.6445,7.8142
4/05/1992,2.3751,15.125,1.6406,7.8753
5/05/1992,2.4272,15.125,1.6992,7.9976
6/05/1992,2.4168,15.4375,1.6797,7.9976
7/05/1992,2.396,15.1875,1.6797,7.912
8/05/1992,2.3855,15.5,1.668,7.8509
11/05/1992,2.3751,15.5625,1.6602,7.7286
12/05/1992,2.3803,15.5625,1.6133,7.7653
13/05/1992,2.3491,15.6875,1.6016,7.6307
14/05/1992,2.3074,15.3438,1.5312,7.5207
15/05/1992,2.2918,15.1563,1.5078,7.5696
18/05/1992,2.3491,15.0938,1.4766,7.2761
19/05/1992,2.3855,14.8438,1.4687,7.2517
20/05/1992,2.4324,15,1.4961,7.3617
21/05/1992,2.4298,14.7813,1.4844,7.4962
22/05/1992,2.4116,14.875,1.5156,7.6063
25/05/1992,2.4116,14.875,1.5156,7.6063
26/05/1992,2.4064,14.8125,1.4922,7.4473
27/05/1992,2.396,15.0625,1.5469,7.3739
28/05/1992,2.4793,14.875,1.5781,7.4595
29/05/1992,2.521,14.9375,1.5625,7.4351
1/06/1992,2.5887,14.375,1.5937,7.4106
2/06/1992,2.56,14.125,1.5977,7.4106
3/06/1992,2.5626,13.5313,1.6094,7.325
4/06/1992,2.5548,13.625,1.5703,7.0315
5/06/1992,2.521,13.7188,1.5625,7.0805
8/06/1992,2.4637,13.5625,1.582,7.1538
9/06/1992,2.396,13.5,1.5898,7.1049
10/06/1992,2.3439,13.4375,1.5664,6.9092
11/06/1992,2.2501,13.4688,1.5625,7.0438
12/06/1992,2.3439,13.6563,1.5469,7.0193
15/06/1992,2.3672,13.1563,1.5156,6.897
16/06/1992,2.2734,12.3125,1.5156,6.7014
17/06/1992,2.2617,11.875,1.4922,6.3956
18/06/1992,2.2578,11.3125,1.5937,6.3834
19/06/1992,2.2969,11.1875,1.6484,6.5424
22/06/1992,2.3203,11.0625,1.6875,6.6891
23/06/1992,2.2969,11.3125,1.7187,6.7625
24/06/1992,2.2578,11.5,1.7109,6.7747
25/06/1992,2.1875,11.4063,1.6992,6.7747
26/06/1992,2.0859,11.3125,1.7266,6.6891
29/06/1992,2.2578,11.6875,1.8047,6.8848
30/06/1992,2.1875,12,1.7812,6.738
1/07/1992,2.2539,12.25,1.8125,6.8726
2/07/1992,2.1836,11.5625,1.7461,6.5424
3/07/1992,2.1836,11.5625,1.7461,6.5424
6/07/1992,2.1719,11.5625,1.7812,6.3712
7/07/1992,2.125,11.0625,1.7539,6.2489
8/07/1992,2.1445,11.4375,1.7812,6.3712
9/07/1992,2.1563,11.4688,1.7969,6.5668
10/07/1992,2.1719,11.4375,1.7656,6.5791
13/07/1992,2.1875,11.75,1.7734,6.7136
14/07/1992,2.2227,11.875,1.8203,6.7625
15/07/1992,2.2344,12,1.8203,6.8603
16/07/1992,2.2578,12.1875,1.8125,6.8114
17/07/1992,2.1953,11.25,1.75,6.7503
20/07/1992,2.1641,11.1875,1.7422,6.6769
21/07/1992,2.2422,11.4375,1.7656,6.8114
22/07/1992,2.1875,11.0625,1.7266,6.8114
23/07/1992,2.2188,11.1875,1.7969,6.9092
24/07/1992,2.2734,11.4688,1.8203,6.9948
27/07/1992,2.2813,11.3125,1.7734,7.0071
28/07/1992,2.3125,11.625,1.8516,7.0682
29/07/1992,2.3125,11.8125,1.8359,7.2272
30/07/1992,2.2852,11.8125,1.8437,7.2394
31/07/1992,2.2734,11.6875,1.8672,7.1905
3/08/1992,2.3047,11.4375,1.9023,7.1783
4/08/1992,2.3086,11.375,1.8945,7.2639
5/08/1992,2.25,11.1875,1.8555,7.0805
6/08/1992,2.2344,11,1.8281,6.9948
7/08/1992,2.2109,10.8438,1.832,5.7597
10/08/1992,2.2148,11.0313,1.8477,5.9187
11/08/1992,2.2305,10.875,1.8437,5.9187
12/08/1992,2.2188,11.0313,1.8047,5.9065
13/08/1992,2.2148,11.1875,1.8281,5.9432
14/08/1992,2.2188,11.1875,1.8633,5.8943
17/08/1992,2.1719,11.1875,1.8281,5.9309
18/08/1992,2.1719,11.1875,1.8047,5.6008
