Name,3M,ACE,AES
1/12/2010,85.42,59.31,10.95
2/12/2010,86.24,59.55,10.95
3/12/2010,86.055,59.69,11.16
6/12/2010,87,59.3,11.36
7/12/2010,86.68,59.58,11.62
8/12/2010,83.23,59.19,11.46
9/12/2010,84.98,59.58,11.44
10/12/2010,84.35,59.67,11.35
13/12/2010,84.54,60.52,11.46
14/12/2010,85.23,60.78,11.4
15/12/2010,85.84,60.44,11.25
16/12/2010,85.89,60.96,11.19
17/12/2010,86.39,61.48,11.32
20/12/2010,86.6,61.5,11.53
21/12/2010,87.52,61.06,11.76
22/12/2010,86.41,61.71,12.08
23/12/2010,86.79,61.92,12.35
27/12/2010,86.38,61.79,12.15
28/12/2010,87.01,62.14,12.18
29/12/2010,86.84,62.29,12.12
30/12/2010,86.78,62.23,12.12
31/12/2010,86.53,62.19,12.16
3/01/2011,86.75,62.73,12.34
4/01/2011,87,62.11,12.52
5/01/2011,86.29,62.01,12.51
6/01/2011,86.86,61.86,12.74
7/01/2011,86.55,61.53,12.99
10/01/2011,85.72,60.95,12.9
11/01/2011,87.33,60.69,13.03
12/01/2011,88.02,61.06,13.22
13/01/2011,88.47,60.75,12.94
14/01/2011,87.74,60.73,12.9
18/01/2011,87.84,60.87,12.95
19/01/2011,88.25,60.63,12.91
20/01/2011,87.86,60.35,12.75
21/01/2011,88.66,60,13.1
24/01/2011,89.21,60.37,12.92
25/01/2011,89.4,60.77,12.9
26/01/2011,88.58,62.28,12.76
27/01/2011,89.2,62.65,12.6
28/01/2011,89.43,63.18,12.65
31/01/2011,87.93,61.79,12.44
1/02/2011,88.02,62.2,12.49
2/02/2011,87.68,62.03,12.56
3/02/2011,87.82,61.98,12.5
4/02/2011,87.92,63.2,12.55
7/02/2011,88.17,62.68,12.43
8/02/2011,88.97,62.96,12.55
9/02/2011,89.67,63.94,12.34
10/02/2011,90.24,63.77,12.28
11/02/2011,90.34,63.63,12.38
14/02/2011,91.72,63.25,12.47
15/02/2011,91.52,62.32,12.51
16/02/2011,91.46,62.46,12.57
17/02/2011,92.14,62.67,12.47
18/02/2011,92.73,63.62,12.86
22/02/2011,92.73,65.03,12.71
23/02/2011,92.57,64.64,12.36
24/02/2011,90.43,64.02,12.23
25/02/2011,89.75,62.77,12.17
28/02/2011,91.9,63.24,12.3
1/03/2011,92.19,63.25,12.41
2/03/2011,90.24,62.41,12.73
3/03/2011,91.85,62.06,12.95
4/03/2011,92.71,62.62,13.12
7/03/2011,92.58,62.6,13.13
8/03/2011,92.37,62.32,12.98
9/03/2011,93.52,62.35,13.18
10/03/2011,92.32,61.75,13.2
11/03/2011,89.71,60.64,13.14
14/03/2011,91.21,60.75,12.97
15/03/2011,89.05,59.7,12.39
16/03/2011,89.06,59.99,12.5
17/03/2011,88.59,60.86,12.5
18/03/2011,89.72,61.29,12.88
21/03/2011,90.27,61.39,12.56
22/03/2011,90.96,62.02,12.66
23/03/2011,90.62,61.56,12.43
24/03/2011,92.61,62,12.5
25/03/2011,92.87,62.3,12.59
28/03/2011,92.42,62.54,12.75
29/03/2011,92.27,63.41,12.67
30/03/2011,92.84,64.23,12.91
31/03/2011,92.41,63.8,13.01
1/04/2011,93.53,65.1,13.06
4/04/2011,92.68,66,13.12
5/04/2011,93.51,66.38,12.95
6/04/2011,93.94,66.64,12.9
7/04/2011,93.51,66.14,13.18
8/04/2011,93.59,66.05,13.34
11/04/2011,93.59,65.72,13.3
12/04/2011,93.2,66.17,12.8
13/04/2011,93.07,66.79,12.68
14/04/2011,92.43,66,12.66
15/04/2011,92.89,65.88,12.78
18/04/2011,91.94,65.14,12.64
19/04/2011,91.65,65.08,12.54
20/04/2011,92.97,65.03,12.9
21/04/2011,94.09,64.82,12.94
25/04/2011,93.91,65.17,12.98
26/04/2011,95.01,65.3,12.96
27/04/2011,95.67,65.66,12.95
28/04/2011,96.11,66.32,12.98
29/04/2011,96.92,67.29,13.16
2/05/2011,97.58,67.74,13.3
3/05/2011,96.93,66.57,13.22
4/05/2011,96.55,67.66,13.22
5/05/2011,95.61,66.35,12.96
6/05/2011,95.73,67.37,13.1
9/05/2011,95.3,67.3,12.96
10/05/2011,96.24,67.48,13.23
11/05/2011,95.77,68.14,13.07
12/05/2011,95.18,67.53,12.79
13/05/2011,96.61,68.41,12.64
16/05/2011,95.54,67.63,12.45
17/05/2011,95.28,67.54,12.47
18/05/2011,93.72,68.54,12.4
19/05/2011,94.34,69.83,12.76
20/05/2011,94.55,69.16,13.06
23/05/2011,92.29,68.02,12.85
24/05/2011,92.92,67.93,12.57
25/05/2011,91.54,67.62,12.42
26/05/2011,92.65,67.33,12.8
27/05/2011,93.46,67.92,12.74
31/05/2011,94.05,69.14,12.88
1/06/2011,94.3308,68.72,12.93
2/06/2011,91.35,67.87,12.69
3/06/2011,90.19,67.62,12.36
6/06/2011,90.38,67.96,12.42
7/06/2011,90.86,67.53,12.34
8/06/2011,90.94,67.3,12.33
9/06/2011,91.36,66.43,12.35
10/06/2011,91.44,66.43,12.33
13/06/2011,91.14,66.2,12.33
14/06/2011,92.28,66.2,12.52
15/06/2011,91.7,65.32,12.23
16/06/2011,91.07,64.17,12.17
17/06/2011,92.3,65.07,12.3
20/06/2011,91.42,64.01,12.2
21/06/2011,92.81,64.78,12.35
22/06/2011,93.33,64.64,12.43
23/06/2011,92.04,64.13,12.17
24/06/2011,92.34,64.42,12.23
27/06/2011,91.08,63.82,12.18
28/06/2011,92.63,64.67,12.26
29/06/2011,93.42,65.05,12.48
30/06/2011,93.38,66.24,12.68
1/07/2011,94.83,65.68,12.73
5/07/2011,96.4,66.26,13.05
6/07/2011,96.12,65.3,12.85
7/07/2011,97.73,65.89,13.08
8/07/2011,97.12,65.46,13
11/07/2011,96.45,64.83,12.89
12/07/2011,97.11,64.25,12.67
13/07/2011,96.09,64.94,12.7
14/07/2011,94.82,65.32,12.68
15/07/2011,95.2,64.8,12.64
18/07/2011,95.1,64.41,12.43
19/07/2011,94.94,63.87,12.35
20/07/2011,94.83,63.93,12.56
21/07/2011,95.01,64.17,12.67
22/07/2011,96.09,66.25,12.81
25/07/2011,94.84,65.04,12.59
26/07/2011,91.92,65.36,12.9
27/07/2011,89.69,67.5,12.72
28/07/2011,88.19,67.84,12.69
29/07/2011,86.94,66.97,12.35
1/08/2011,87.98,67.71,12.39
2/08/2011,85.67,65.96,12.05
3/08/2011,85.56,66.4,11.71
4/08/2011,85.07,65.08,11.45
5/08/2011,83.44,65.1,11
8/08/2011,80.75,61.8,10.44
9/08/2011,80.23,60.16,9.69
10/08/2011,81,62.2,9.69
11/08/2011,78.69,60.02,9.71
12/08/2011,81.89,63.78,10.49
15/08/2011,82.66,63.32,10.6
16/08/2011,82.53,63.3,10.92
17/08/2011,82.19,63.56,10.97
18/08/2011,79.83,62.1,10.6
19/08/2011,76.65,60.48,10.31
22/08/2011,78.34,61.42,10.42
23/08/2011,77.17,60,10.22
24/08/2011,79.4,61.82,10.38
25/08/2011,80.45,63.32,10.69
26/08/2011,77.73,61.05,10.16
29/08/2011,81.3,63.22,10.56
30/08/2011,81.68,64.46,10.83
31/08/2011,82.7,64.63,10.77
1/09/2011,83.02,64.44,10.85
2/09/2011,80.02,62.51,10.43
6/09/2011,77.44,60.44,9.97
7/09/2011,79.36,62.46,10.74
8/09/2011,79.88,63.56,10.87
9/09/2011,78.06,63.07,10.49
12/09/2011,76.21,60.85,10.08
13/09/2011,78.28,62.06,10.43
14/09/2011,77.96,61.92,10.44
15/09/2011,80.18,62.18,10.7
16/09/2011,81.43,62.23,10.97
19/09/2011,79.57,61.88,10.87
20/09/2011,79.44,62.51,10.96
21/09/2011,79.33,63.05,10.69
22/09/2011,74.82,58.9,9.99
23/09/2011,72.64,58.98,9.8
26/09/2011,74.39,60.42,10.02
27/09/2011,76.37,62.06,10.33
28/09/2011,76.42,60.59,10.21
29/09/2011,74.97,61.18,10.19
30/09/2011,73.91,60.65,10.12
3/10/2011,71.13,60.35,9.68
4/10/2011,70.13,58.23,9.29
5/10/2011,71.74,59.74,9.47
6/10/2011,72.72,60.75,9.69
7/10/2011,75.2,61.97,10.21
10/10/2011,75.12,61.44,10.26
11/10/2011,76.55,62.02,10.26
12/10/2011,76.73,63.2,10.27
13/10/2011,78.27,62.11,10.36
14/10/2011,78.94,63.22,10.55
17/10/2011,78.63,62.68,10.48
18/10/2011,76.18,61.73,10.26
19/10/2011,78.26,64.19,10.71
20/10/2011,77.77,65.74,10.78
21/10/2011,79.38,68.72,10.95
24/10/2011,80.32,70.26,11.22
25/10/2011,76.88,69.37,11.16
26/10/2011,77.98,72.12,11.13
27/10/2011,79.51,71.51,11.29
28/10/2011,81.53,72.15,11.5
31/10/2011,79.88,71.6,11.49
1/11/2011,77.89,69.96,10.8
2/11/2011,77.39,71.13,11.12
3/11/2011,78.86,72.04,11.4
4/11/2011,78.97,71.69,11.97
7/11/2011,79.27,71.79,11.85
8/11/2011,80.29,72.43,11.95
9/11/2011,80.13,71.21,11.8
10/11/2011,80.31,70.91,11.62
11/11/2011,81.3,71.04,11.73
14/11/2011,81.56,70.81,11.64
15/11/2011,81.44,70.29,11.65
16/11/2011,81.29,69.34,11.65
17/11/2011,81.53,68.64,11.67
18/11/2011,80.7,67.48,11.61
21/11/2011,79.28,67.11,11.6
22/11/2011,77.63,66.31,11.44
23/11/2011,77.08,65.41,11.15
25/11/2011,75.55,64.27,11.07
28/11/2011,77.2,66.65,11.41
29/11/2011,78,66.28,11.66
30/11/2011,79.71,67.86,11.995
1/12/2011,81.25,69.36,12.01
2/12/2011,81.39,68.91,12.2
5/12/2011,81.33,69.19,12.13
6/12/2011,82.13,69.64,12.1
7/12/2011,82.03,69.71,11.99
8/12/2011,81.83,70.24,11.94
9/12/2011,80.92,69.18,11.6
12/12/2011,81.9,68.74,11.73
13/12/2011,81,68.98,11.81
14/12/2011,79.18,66.64,11.62
15/12/2011,79.43,67.98,11.68
16/12/2011,79.52,67.43,11.65
19/12/2011,79.02,66.68,11.59
20/12/2011,79.19,67.28,11.67
21/12/2011,80.43,68.13,11.69
22/12/2011,80.27,69.1,11.66
23/12/2011,81.24,70.21,11.83
27/12/2011,81.91,70.29,11.8
28/12/2011,82.22,70.55,11.94
29/12/2011,81.37,70.03,11.81
30/12/2011,82.23,70.67,11.85
3/01/2012,83.76,71.21,12.03
4/01/2012,83.13,69.96,12.05
5/01/2012,83.53,69.28,12.02
6/01/2012,83.78,69.99,12.28
9/01/2012,83.58,70,12.23
10/01/2012,84.59,70.61,12.6
11/01/2012,83.24,70.36,12.68
12/01/2012,84.37,70.02,12.71
13/01/2012,83.75,69.38,12.47
17/01/2012,84.85,70.48,12.77
18/01/2012,84.14,69.85,12.83
19/01/2012,85.1,70.28,12.84
20/01/2012,85.45,71.08,12.92
23/01/2012,85.7,72.48,13.04
24/01/2012,85.26,71.23,12.87
25/01/2012,85.3,70.7699,12.71
26/01/2012,87.51,71.75,13.15
27/01/2012,87.15,70.72,12.9
30/01/2012,86.5,69.02,12.71
31/01/2012,87.88,69.4,12.86
1/02/2012,87.52,71.14,12.84
2/02/2012,87.25,72.67,12.97
3/02/2012,88.08,72.82,13.14
6/02/2012,87.15,73.58,12.87
7/02/2012,87.32,72.48,12.71
8/02/2012,88.12,74.19,12.88
9/02/2012,87.54,73.52,13
10/02/2012,87.2,72.71,12.88
13/02/2012,87.57,73.62,13.06
14/02/2012,87.6,73.74,13.17
15/02/2012,87.42,73.9,13.5
16/02/2012,86.99,73.06,13.47
17/02/2012,87.99,73.55,13.81
21/02/2012,87.74,73.77,13.71
22/02/2012,87.65,73.97,13.79
23/02/2012,87.88,72.87,13.82
24/02/2012,88.04,73.6,13.75
27/02/2012,87.41,72.51,13.76
28/02/2012,87.83,73.01,13.74
29/02/2012,88.14,72.11,13.52
1/03/2012,87.72,71.58,13.46
2/03/2012,87.47,72.23,13.51
5/03/2012,87.4,72.15,13.41
6/03/2012,85.72,72.11,13.24
7/03/2012,85.24,71.62,12.93
8/03/2012,86.06,71.95,13.14
9/03/2012,86.81,71.47,13.27
12/03/2012,87.1,71.61,13.23
13/03/2012,87.76,72.57,13.37
14/03/2012,88.6,72.2,13.3
15/03/2012,89,73.15,13.05
16/03/2012,89.88,73.32,13.16
19/03/2012,89.52,71.95,13.17
20/03/2012,89.17,73,13.02
21/03/2012,89.42,74.16,13.13
22/03/2012,88.5,73.16,12.98
23/03/2012,88.63,72.85,12.93
26/03/2012,88.92,73.16,13.03
27/03/2012,89.38,74.09,13.15
28/03/2012,89.29,73.23,13.13
29/03/2012,87.88,72.87,12.9
30/03/2012,89.22,73.47,13.13
2/04/2012,88.79,73.26,13
3/04/2012,89.22,73.99,13.07
4/04/2012,87.98,72.83,13.06
5/04/2012,87.36,73.11,13.11
9/04/2012,86.24,72.45,12.7
10/04/2012,86.19,72.14,12.79
11/04/2012,85.36,72.33,12.62
12/04/2012,85.71,72.09,12.47
13/04/2012,86.49,72.84,12.59
16/04/2012,86.04,71.72,12.49
17/04/2012,86.7,72.86,12.56
18/04/2012,86.9,72.52,12.32
19/04/2012,87.19,72.67,12.27
20/04/2012,86.99,74.88,12.17
23/04/2012,86.52,74.7,12.13
24/04/2012,89.33,74.57,12.11
25/04/2012,88.98,75.6,12.25
26/04/2012,88.6,75.38,12.19
27/04/2012,89.41,77.19,12.47
30/04/2012,89.25,76.3,12.45
1/05/2012,89.13,76.57,12.48
2/05/2012,89.16,76.51,12.48
3/05/2012,89.5,77.35,12.31
4/05/2012,89.17,76.87,12.71
7/05/2012,87.7,75.93,12
8/05/2012,87.12,75.89,11.96
9/05/2012,86.635,73.56,11.87
10/05/2012,87.14,75.78,12.22
11/05/2012,86.47,75.36,12.33
14/05/2012,85.46,75.55,12.26
15/05/2012,85.95,75.32,12.2
16/05/2012,85.91,75.8,12.26
17/05/2012,85.56,75.23,12.15
18/05/2012,84.78,74.25,12.07
21/05/2012,83.88,72.31,12
22/05/2012,84.69,72.92,12.24
23/05/2012,83.37,72.21,12.3
24/05/2012,84.96,73.04,12.24
25/05/2012,84.87,73.14,12.35
29/05/2012,85.38,73.42,12.55
30/05/2012,85.06,72.97,12.49
31/05/2012,84.45,71.99,12.28
1/06/2012,83.05,71.37,11.88
4/06/2012,82.79,70.32,11.84
5/06/2012,82.59,69.86,11.78
6/06/2012,83.22,70.92,12.09
7/06/2012,85.59,73.17,12.58
8/06/2012,85.18,72.25,12.32
11/06/2012,86.54,73.34,12.66
12/06/2012,85.67,71.48,12.3
13/06/2012,86.3,71.74,12.23
14/06/2012,86.31,71.46,12.39
15/06/2012,87.57,72.99,12.63
18/06/2012,87.07,72.42,12.59
19/06/2012,87.82,72.64,12.61
20/06/2012,87.93,73.19,12.66
21/06/2012,88.04,73.39,12.43
22/06/2012,87.11,71.61,12.17
25/06/2012,85.87,71.32,11.91
26/06/2012,85.91,70.98,12.05
27/06/2012,86.39,71.51,12.23
28/06/2012,86.36,71.33,12.37
29/06/2012,88.62,73.85,12.83
2/07/2012,89.29,74.3,12.94
3/07/2012,89.11,74.23,12.72
5/07/2012,89.2,74.82,12.75
6/07/2012,88.81,72.78,12.7
9/07/2012,88.86,72.53,12.84
10/07/2012,89.08,72.42,12.77
11/07/2012,88.38,70.95,12.66
12/07/2012,86.6,69.96,12.64
13/07/2012,86.32,71.76,12.61
16/07/2012,88.12,72.51,12.69
17/07/2012,88.25,72.41,12.7
18/07/2012,88.75,71.65,12.62
19/07/2012,90.87,72.14,12.69
20/07/2012,90.18,71.16,12.71
23/07/2012,88.44,69.71,12.64
24/07/2012,89.28,70.05,12.39
25/07/2012,88.69,71.2,12.16
26/07/2012,90,73.02,11.97
27/07/2012,90.94,72.5,12.01
30/07/2012,91.41,73.3,12.02
31/07/2012,91,73.36,12.09
1/08/2012,91.65,73.66,12.12
2/08/2012,90.11,72.53,11.92
3/08/2012,91.03,73.46,12.24
6/08/2012,92,73.77,11.98
7/08/2012,91.7,73.79,11.68
8/08/2012,91.48,72.8,11.53
9/08/2012,91.5,73.17,11.7
10/08/2012,91.37,72.54,11.72
13/08/2012,92.29,72.49,11.73
14/08/2012,92.36,72.68,11.91
15/08/2012,92,72.37,11.72
16/08/2012,92.75,72.85,11.71
17/08/2012,93.93,73.5,11.79
20/08/2012,94,73.21,11.68
21/08/2012,93.98,74.12,11.66
22/08/2012,92.56,74.02,11.57
23/08/2012,92.65,74.22,11.65
24/08/2012,92.03,73.83,11.38
27/08/2012,92.92,74.3,11.51
28/08/2012,92.36,73.62,11.51
29/08/2012,92.5,73.9,11.45
30/08/2012,92.05,73.15,11.48
31/08/2012,92.44,73.9,11.44
4/09/2012,92.03,73.61,11.36
5/09/2012,91.92,74.71,11.29
6/09/2012,92.37,74.67,11.36
7/09/2012,93.38,75.39,11.39
10/09/2012,92.27,75.12,11.41
11/09/2012,90.73,74.56,11.45
12/09/2012,91.6,75.2,11.48
13/09/2012,90.92,75.44,11.31
14/09/2012,92.86,76.28,11.49
17/09/2012,93.66,76.92,11.53
18/09/2012,93.78,76.45,11.41
19/09/2012,92.88,76.88,11.18
20/09/2012,93.2,75.76,11.09
21/09/2012,94.06,76.69,11.22
24/09/2012,92.85,75.81,11.13
25/09/2012,93.95,76.38,11.25
26/09/2012,92.88,75.38,11.06
27/09/2012,92.89,75.51,10.97
28/09/2012,92.47,75.23,10.85
1/10/2012,92.9,75.82,10.96
2/10/2012,94.23,77.09,10.83
3/10/2012,93.81,77.29,10.92
4/10/2012,94.05,77.79,10.96
5/10/2012,94.74,78.18,11.02
8/10/2012,94.55,78.05,10.9
9/10/2012,95.29,78.06,10.83
10/10/2012,93.95,77.51,10.82
11/10/2012,93.86,77.82,10.69
12/10/2012,92.95,77.9,10.74
15/10/2012,92.71,77.32,10.6
16/10/2012,94.02,78.07,10.79
17/10/2012,94.94,78.88,10.92
18/10/2012,94.68,80.04,11.1
19/10/2012,94.61,81.64,11.1
22/10/2012,92.41,79.15,10.89
23/10/2012,89.67,79.7,10.7
24/10/2012,89.03,80.35,10.74
25/10/2012,88.57,79.99,10.55
26/10/2012,87.9,79.93,10.39
31/10/2012,88.03,78.8,10.51
1/11/2012,87.94,79.05,10.49
2/11/2012,89.61,78.51,10.57
5/11/2012,88.08,77.7,10.62
6/11/2012,89.95,77.92,10.37
7/11/2012,90.34,78.02,10.55
8/11/2012,89.11,77.93,10.08
9/11/2012,88.6,77.74,10.14
12/11/2012,88.96,77.93,10.13
13/11/2012,88.6,77.24,9.87
14/11/2012,89.17,76.87,9.76
15/11/2012,86.74,76.12,9.79
16/11/2012,88.12,76.75,9.74
19/11/2012,89.25,77.85,10.01
20/11/2012,89.08,78.2,9.94
21/11/2012,89.08,78.5,9.92
23/11/2012,89.29,79.05,10.14
26/11/2012,89.54,79.22,10.07
27/11/2012,90.19,77.58,10.22
28/11/2012,90.1,78.14,10.15
29/11/2012,91.35,79.22,10.44
30/11/2012,90.68,79.5,10.42
3/12/2012,91.41,79.38,10.76
4/12/2012,90.31,79.37,10.55
5/12/2012,90.3,79.56,10.7
6/12/2012,90.8,80.34,10.87
7/12/2012,91.24,80.76,10.84
10/12/2012,91.37,80.76,10.83
11/12/2012,92.65,80.93,10.73
12/12/2012,93.72,80.26,10.73
13/12/2012,92.95,80.54,10.72
14/12/2012,92,79.48,10.73
17/12/2012,92.39,80.02,10.76
18/12/2012,93.13,81.06,10.88
19/12/2012,93.92,81.65,11.08
20/12/2012,93.35,80.9,10.96
21/12/2012,92.78,81.35,10.94
24/12/2012,92.7,79.82,10.88
26/12/2012,93.35,80.14,10.82
27/12/2012,93.11,80.11,10.74
28/12/2012,91.98,79.11,10.56
31/12/2012,91.55,78.81,10.5
2/01/2013,94.19,81.2,10.89
3/01/2013,94.34,81.84,10.95
4/01/2013,94.79,82.23,10.99
7/01/2013,95.02,81.9,11.33
8/01/2013,95.17,81,10.81
9/01/2013,95.87,80.2,10.84
10/01/2013,96.71,81.03,10.95
11/01/2013,95.84,82.08,11.08
14/01/2013,96.4,82.64,11.1
15/01/2013,96.83,82.51,11
16/01/2013,97,83.1,10.94
17/01/2013,97.79,83.14,11
18/01/2013,98.42,83.01,11.1
22/01/2013,98.39,83.74,11.1
23/01/2013,98.97,84.51,11.28
24/01/2013,99.38,84.86,11.22
25/01/2013,99.79,85.62,11.1
28/01/2013,100.98,85.59,11.06
29/01/2013,100.33,84.58,10.85
30/01/2013,101.8,84.31,10.69
31/01/2013,100.69,84,10.89
1/02/2013,101.44,86.09,10.93
4/02/2013,100.77,84.97,11.09
5/02/2013,101.31,84.55,10.96
6/02/2013,101.13,85.15,10.95
7/02/2013,102.65,85.65,11.06
8/02/2013,102.34,85.1,11.12
11/02/2013,102.39,85.93,11.06
12/02/2013,102.66,86.34,11.23
13/02/2013,103.03,86.89,11.31
14/02/2013,102.43,86.13,11.31
15/02/2013,103.06,86.66,11.22
19/02/2013,103.42,86.71,11.17
20/02/2013,104.18,87.05,11.36
21/02/2013,102.88,85.94,11.35
22/02/2013,102.99,86.55,11.12
25/02/2013,103.91,86.85,11.27
26/02/2013,102.11,84.78,10.91
27/02/2013,102.1,84.74,11.07
28/02/2013,103.6,85.6,11.67
1/03/2013,103.39,85.14,11.56
4/03/2013,103.51,85.35,11.92
5/03/2013,103.76,86.14,12.04
6/03/2013,104.73,87.12,12.28
7/03/2013,104.8,86.68,12.35
8/03/2013,105,87,12.39
11/03/2013,105.33,86.9,12.3
12/03/2013,105.82,87.36,12.48
13/03/2013,105.13,87.98,12.52
14/03/2013,105.33,88.71,12.63
15/03/2013,105.9,88.78,12.52
18/03/2013,105.23,87.51,12.4
19/03/2013,105.83,87.77,12.46
20/03/2013,105.91,88.27,12.5
21/03/2013,105.39,88.06,12.63
22/03/2013,105.1,87.99,12.47
25/03/2013,106.53,88.64,12.49
26/03/2013,105.41,88.08,12.39
27/03/2013,105.35,87.84,12.33
28/03/2013,105.67,88.46,12.57
1/04/2013,106,89.1,12.57
2/04/2013,105.8,89.22,12.54
3/04/2013,106.6,89.02,12.52
4/04/2013,105.82,88.15,12.47
5/04/2013,104.45,88.12,12.37
8/04/2013,105.86,88.92,12.4
9/04/2013,106,90.5,12.64
10/04/2013,106.09,90.59,12.73
11/04/2013,107.86,91.21,12.87
12/04/2013,107.89,91.7,12.87
15/04/2013,107.15,91.76,13.07
16/04/2013,106.69,89.57,12.75
17/04/2013,105.47,89.43,12.78
18/04/2013,105.84,89.23,12.64
19/04/2013,105.31,88.24,12.53
22/04/2013,105.71,89.09,12.88
23/04/2013,106.24,90.47,13
24/04/2013,107.61,90.24,13.18
25/04/2013,104.46,89.88,13.26
26/04/2013,104.97,89.57,13.49
29/04/2013,103.91,89.09,13.5
30/04/2013,103.98,88.96,13.69
1/05/2013,104.78,88.78,13.86
2/05/2013,105.04,88.5,13.86
3/05/2013,106.96,89.42,13.91
6/05/2013,107.63,90.14,13.81
7/05/2013,107.61,90.7,13.83
8/05/2013,108.03,91.44,13.92
9/05/2013,108.11,92.2,13.79
10/05/2013,110.08,91.71,13
13/05/2013,109.99,91.42,13.24
14/05/2013,110.32,91.41,13.02
15/05/2013,110.4,92.45,13.14
16/05/2013,111.21,92.67,13.01
17/05/2013,111.16,92.42,12.88
20/05/2013,111.13,91.46,12.98
21/05/2013,112.11,90.95,12.93
22/05/2013,111.59,89.92,13.01
23/05/2013,110.06,89.06,12.75
24/05/2013,109.86,88.77,12.8
28/05/2013,111.15,90.63,12.75
29/05/2013,111.04,89.04,12.33
30/05/2013,111.34,89.46,12.4
31/05/2013,110.79,90.44,12.28
3/06/2013,110.7,89.65,12.2099
4/06/2013,110.65,88.56,12.31
5/06/2013,109.8,88.7,12.21
6/06/2013,108.46,87.88,12.06
7/06/2013,109.38,89.81,12.32
10/06/2013,111.41,89.92,12.51
11/06/2013,109.9,89.41,12.16
12/06/2013,110.99,89.8,12.4
13/06/2013,108.95,88.25,12.17
14/06/2013,111.3,89.68,12.41
17/06/2013,111.85,89.13,12.42
18/06/2013,112.07,89.63,12.28
19/06/2013,112.96,90.2,12.13
20/06/2013,110.71,87.71,11.63
21/06/2013,109.5,86.95,11.51
24/06/2013,108.784,85.45,11.3799
25/06/2013,108.2,86.26,11.51
26/06/2013,109.07,87.53,11.75
27/06/2013,110.54,88.77,11.97
28/06/2013,109.86,89.24,11.98
1/07/2013,108.37,89.87,12.11
2/07/2013,109.05,89.72,11.9
3/07/2013,108.28,88.64,11.7
5/07/2013,110.37,89.81,11.87
8/07/2013,112,90.34,11.89
9/07/2013,113.09,92.2,11.98
10/07/2013,113.38,92.25,12.01
11/07/2013,114.36,92.96,12.41
12/07/2013,114.57,92.28,12.5
15/07/2013,115.14,93.63,12.6
16/07/2013,114.99,93.84,12.84
17/07/2013,114.97,93.51,12.86
18/07/2013,114.61,94.35,12.74
19/07/2013,115.34,94.78,12.73
22/07/2013,116,94.5,12.82
23/07/2013,116.44,95.56,12.68
24/07/2013,117.07,93.82,12.72
25/07/2013,115.3,91.56,12.37
26/07/2013,116.17,92.16,12.38
29/07/2013,116.41,92.4,12.47
30/07/2013,116.9,92.16,12.45
31/07/2013,117.13,91.67,12.35
1/08/2013,118.38,92.17,12.53
2/08/2013,117.98,92.2,12.66
5/08/2013,118.17,91.93,12.57
6/08/2013,117.82,90.95,12.7
7/08/2013,117.3,89.99,12.68
8/08/2013,118.27,90.11,12.89
9/08/2013,118.73,89.82,13.11
12/08/2013,118,89.49,13.06
13/08/2013,118.52,89.87,13.11
14/08/2013,118.9,90.19,12.95
15/08/2013,116.92,89.64,12.9
16/08/2013,115.68,89.72,12.78
19/08/2013,115.83,89.27,12.59
20/08/2013,115.52,88.93,12.53
21/08/2013,114.79,89.22,12.65
22/08/2013,113.61,89.28,12.65
23/08/2013,114.76,90.59,12.95
26/08/2013,114.38,90.44,12.93
27/08/2013,113.41,88.78,12.79
28/08/2013,112.51,88.17,12.72
29/08/2013,112.87,87.86,12.86
30/08/2013,113.61,88.32,12.8
3/09/2013,114.57,88.69,12.87
4/09/2013,113.08,88.37,12.72
5/09/2013,114.35,88.18,12.59
6/09/2013,115.09,88.44,12.75
9/09/2013,115.63,88.38,13.1
10/09/2013,117.31,90.04,13.39
11/09/2013,117.63,89.95,13.58
12/09/2013,118.8,92.08,13.46
13/09/2013,118.49,91.4,13.37
16/09/2013,119.79,92.99,13.4009
17/09/2013,119.07,92.45,13.38
18/09/2013,120.25,92.92,13.29
19/09/2013,121.15,94.51,13.7
20/09/2013,121.5,95.44,13.58
23/09/2013,120.43,94.89,13.31
24/09/2013,121.24,94.12,13.53
25/09/2013,120.89,94.76,13.54
26/09/2013,120.6,95.2,13.52
27/09/2013,119.97,94.41,13.56
30/09/2013,119.39,93.35,13.39
1/10/2013,119.69,93.73,13.33
2/10/2013,119.13,93.69,13.35
3/10/2013,118.71,93.71,13.31
4/10/2013,118.37,92.29,13.27
7/10/2013,118.56,92.37,13.29
8/10/2013,118.72,92.53,13.37
9/10/2013,117.27,91.62,13.32
10/10/2013,118.6,91.87,13.31
11/10/2013,119.16,93.01,13.56
14/10/2013,120.26,93.67,13.63
15/10/2013,121.28,94.05,13.74
16/10/2013,120.86,94.28,13.61
17/10/2013,120.74,95.38,13.73
18/10/2013,122.87,96.53,14.1
21/10/2013,122.79,97.08,14.19
22/10/2013,123.36,97.98,14.28
23/10/2013,123.43,95.33,14.26
24/10/2013,122.96,96.78,14.07
25/10/2013,123.05,97,14.1
28/10/2013,124.13,96.07,14.31
29/10/2013,125.08,96.21,14.39
30/10/2013,125.57,96.65,14.33
31/10/2013,124.97,96.21,14.22
1/11/2013,126.76,95.44,14.08
4/11/2013,125.98,96.08,14.05
5/11/2013,125.75,96.4,14.04
6/11/2013,126.46,97.01,13.96
7/11/2013,127.15,97.55,14.09
